pressure,temperature,X,cpx,cpx_Al2O3,cpx_CaO,cpx_Cr2O3,cpx_FeO,cpx_K2O,cpx_MgO,cpx_Na2O,cpx_O,cpx_SiO2,cpx_TiO2,cpx_xAlM1,cpx_xAlT,cpx_xCaM2,cpx_xCrM1,cpx_xFe3M1,cpx_xFeM1,cpx_xFeM2,cpx_xKM2,cpx_xMgM1,cpx_xMgM2,cpx_xNaM2,cpx_xSiT,cpx_xTiM1,liq,liq_Al2O3,liq_AlM,liq_CaM,liq_CaO,liq_Cr2O3,liq_FeO,liq_K2O,liq_MgO,liq_Na2O,liq_O,liq_SiO2,liq_TiO2,liq_feM,liq_mgM,liq_pct,liq_pek,liq_phm,liq_pjd,liq_pkj,liq_pol,liq_pq,liq_psl,liq_pti,liq_pwo,liq_sumM,ol,ol_Al2O3,ol_CaO,ol_Cr2O3,ol_FeO,ol_K2O,ol_MgO,ol_Na2O,ol_O,ol_SiO2,ol_TiO2,ol_xCaM2,ol_xFeM1,ol_xFeM2,ol_xMgM1,ol_xMgM2,pig,pig_Al2O3,pig_CaO,pig_Cr2O3,pig_FeO,pig_K2O,pig_MgO,pig_Na2O,pig_O,pig_SiO2,pig_TiO2,pig_xAlM1,pig_xAlT,pig_xCaM2,pig_xCrM1,pig_xFe3M1,pig_xFeM1,pig_xFeM2,pig_xKM2,pig_xMgM1,pig_xMgM2,pig_xNaM2,pig_xSiT,pig_xTiM1,pl,pl_Al2O3,pl_CaO,pl_Cr2O3,pl_FeO,pl_K2O,pl_MgO,pl_Na2O,pl_O,pl_SiO2,pl_TiO2,pl_x(Ca),pl_x(K),pl_x(Na),opx,opx_Al2O3,opx_CaO,opx_Cr2O3,opx_FeO,opx_K2O,opx_MgO,opx_Na2O,opx_O,opx_SiO2,opx_TiO2,opx_xAlM1,opx_xAlT,opx_xCaM2,opx_xCrM1,opx_xFe3M1,opx_xFeM1,opx_xFeM2,opx_xMgM1,opx_xMgM2,opx_xNaM2,opx_xSiT,opx_xTiM1,spn,spn_Al2O3,spn_CaO,spn_Cr2O3,spn_FeO,spn_K2O,spn_MgO,spn_Na2O,spn_O,spn_SiO2,spn_TiO2,spn_xAlM,spn_xAlT,spn_xCrM,spn_xFe3M,spn_xFe3T,spn_xFeM,spn_xFeT,spn_xMgM,spn_xMgT,spn_xTiM,g,g_Al2O3,g_CaO,g_Cr2O3,g_FeO,g_K2O,g_MgO,g_Na2O,g_O,g_SiO2,g_TiO2,g_xAlM2,g_xCaM1,g_xCrM2,g_xFe3M2,g_xFeM1,g_xMgM1,g_xMgM2,g_xTiM2
5,1420,0.983124038,,,,,,,,,,,,,,,,,,,,,,,,,0.97836,9.123041114,0.23129,0.37846,12.54278478,0.040775412,6.521942269,0.030581559,23.71214388,1.42707409,0.33636448,45.58233693,0.682955486,0.17649,0.71548,0.019147,0.0024959,0.020591,0.087356,0.0018719,0.22619,0.041231,0.21546,0.020903,0.36475,1.5017,0.02164,0,0.2,0,3.980233333,0,62.48643333,0,0,33.33333333,0,0.0060005,0.059716,0.059691,0.94028,0.93431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1430,0.991345593,,,,,,,,,,,,,,,,,,,,,,,,,0.9889,9.008631602,0.22981,0.37612,12.38805063,0.040267161,6.491332811,0.030192246,24.19705364,1.409188128,0.332147202,45.42873476,0.674401818,0.17691,0.73465,0.017931,0.0024777,0.020441,0.086719,0.0018583,0.23096,0.040652,0.21497,0.020751,0.36324,1.5175,0.0111,0,0.197199934,0,3.884265372,0,62.58521247,0,0,33.33332222,0,0.0059156,0.058277,0.058251,0.94172,0.93583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1440,0.99993214,,,,,,,,,,,,,,,,,,,,,,,,,0.99991,8.892288379,0.22829,0.3737,12.23056904,0.039755288,6.45768098,0.029800306,24.69288232,1.390982596,0.327868005,45.2724821,0.665690992,0.17728,0.75448,0.016783,0.0024592,0.020288,0.086071,0.0018444,0.23587,0.040085,0.21438,0.020596,0.36162,1.5337,9.00E-05,0,0.1943,0,3.7893,0,62.68306667,0,0,33.33333333,0,0.0058285,0.056853,0.056826,0.94315,0.93734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1450,1.000001701,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891321289,0.22828,0.37368,12.22928948,0.039741181,6.457376047,0.02981397,24.6969937,1.390811994,0.327824324,45.27121982,0.665608195,0.17728,0.75465,0.016094,0.0024578,0.020277,0.086023,0.0018433,0.23579,0.039892,0.21494,0.020584,0.3621,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1460,1.000001323,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891313118,0.22828,0.37368,12.229276,0.039728025,6.457389267,0.029796019,24.6970172,1.390836738,0.327820908,45.27121656,0.665606174,0.17728,0.75465,0.015443,0.0024566,0.020267,0.085981,0.0018425,0.23568,0.039712,0.21548,0.020574,0.36257,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1470,1.000001535,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891309913,0.22828,0.37368,12.22928139,0.039746233,6.457371033,0.029809674,24.6970078,1.390826841,0.327841686,45.2711855,0.66561993,0.17728,0.75465,0.014824,0.0024555,0.020258,0.085942,0.0018416,0.23557,0.039541,0.21599,0.020565,0.36301,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1480,1.000001303,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891310972,0.22828,0.37368,12.22928447,0.039731227,6.457376683,0.029790325,24.69702106,1.390819593,0.327823095,45.2712231,0.665619472,0.17728,0.75465,0.014236,0.0024544,0.020249,0.085904,0.0018408,0.23547,0.039378,0.21648,0.020556,0.36344,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1490,1.000001553,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891310538,0.22828,0.37368,12.22927733,0.039747727,6.457369672,0.029802696,24.69700862,1.390814096,0.327829661,45.27123531,0.665604352,0.17728,0.75465,0.013677,0.0024534,0.02024,0.085868,0.00184,0.23537,0.039223,0.21694,0.020547,0.36384,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1500,1.000001511,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891320136,0.22828,0.37368,12.22927579,0.039731009,6.457390762,0.02981446,24.69700245,1.390812156,0.327829433,45.27121599,0.665607821,0.17728,0.75465,0.013145,0.0024524,0.020232,0.085835,0.0018393,0.23528,0.039076,0.21738,0.020539,0.36422,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1510,1.000001715,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891327535,0.22828,0.37368,12.2292752,0.039745963,6.457389799,0.029793263,24.69699377,1.390816932,0.327823147,45.2712354,0.665598994,0.17728,0.75465,0.012638,0.0024515,0.020225,0.085802,0.0018386,0.23519,0.038936,0.2178,0.020531,0.36459,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1520,1.000001182,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891306068,0.22828,0.37368,12.2292835,0.039727788,6.457370948,0.029803949,24.69699859,1.390829335,0.327843439,45.27122567,0.665610718,0.17728,0.75465,0.012156,0.0024506,0.020218,0.085772,0.001838,0.23511,0.038803,0.2182,0.020524,0.36493,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1530,1.000001601,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891317705,0.22828,0.37368,12.22929672,0.039741321,6.457364537,0.029814101,24.69700892,1.390816478,0.327825348,45.27120451,0.665610359,0.17728,0.75465,0.011697,0.0024498,0.020211,0.085742,0.0018373,0.23503,0.038676,0.21858,0.020517,0.36526,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1540,1.000001193,,,,,,,,,,,,,,,,,,,,,,,,,1,8.89132643,0.22828,0.37368,12.22928965,0.039721817,6.457391536,0.029791363,24.69700756,1.390815303,0.327834804,45.27122148,0.665600062,0.17728,0.75465,0.011259,0.002449,0.020204,0.085714,0.0018367,0.23495,0.038555,0.21894,0.02051,0.36558,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1550,1.000001422,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891323578,0.22828,0.37368,12.22928282,0.039734132,6.457380761,0.029800599,24.6970029,1.390824467,0.327839051,45.27120006,0.665611635,0.17728,0.75465,0.010842,0.0024482,0.020198,0.085688,0.0018362,0.23488,0.038439,0.21929,0.020504,0.36588,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1560,1.000001639,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891323577,0.22828,0.37368,12.2292961,0.039745886,6.457375135,0.029809415,24.69700256,1.390813765,0.327838616,45.27118125,0.665613704,0.17728,0.75465,0.010444,0.0024475,0.020192,0.085662,0.0018356,0.23481,0.038329,0.21962,0.020498,0.36616,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1570,1.000001266,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891305499,0.22828,0.37368,12.22928041,0.039724649,6.457383052,0.029817848,24.69700616,1.390817467,0.327833922,45.27122386,0.665607126,0.17728,0.75465,0.010065,0.0024468,0.020186,0.085638,0.0018351,0.23474,0.038224,0.21993,0.020492,0.36644,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1580,1.000001457,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891331421,0.22828,0.37368,12.22929676,0.039735362,6.457369935,0.029793399,24.69700568,1.390835135,0.327824858,45.27121578,0.665591678,0.17728,0.75465,0.0097027,0.0024461,0.020181,0.085615,0.0018346,0.23468,0.038124,0.22023,0.020486,0.3667,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1590,1.000001464,,,,,,,,,,,,,,,,,,,,,,,,,1,8.89131255,0.22828,0.37368,12.22929208,0.039745589,6.457374562,0.029801067,24.69699269,1.390835636,0.327844239,45.27120109,0.665600501,0.17728,0.75465,0.009357,0.0024455,0.020176,0.085593,0.0018341,0.23462,0.038028,0.22052,0.020481,0.36695,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1600,1.000001358,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891325428,0.22828,0.37368,12.22928226,0.039722876,6.457372836,0.02980841,24.6969993,1.390820765,0.3278275,45.27123865,0.665601972,0.17728,0.75465,0.0090267,0.0024449,0.020171,0.085572,0.0018337,0.23456,0.037937,0.2208,0.020476,0.36718,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1610,1.00000148,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891328889,0.22828,0.37368,12.22928789,0.039732188,6.457390967,0.029815398,24.69700142,1.390821669,0.327839323,45.27118682,0.665595437,0.17728,0.75465,0.0087112,0.0024443,0.020166,0.085552,0.0018333,0.2345,0.03785,0.22106,0.020471,0.36741,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1620,1.000001349,,,,,,,,,,,,,,,,,,,,,,,,,1,8.89131643,0.22828,0.37368,12.22927973,0.039741143,6.457382828,0.029789596,24.69700631,1.39080991,0.327848167,45.27121053,0.665615358,0.17728,0.75465,0.0084096,0.0024438,0.020161,0.085533,0.0018328,0.23445,0.037766,0.22131,0.020467,0.36763,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1630,1.000001553,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891311893,0.22828,0.37368,12.22927835,0.0397497,6.457374627,0.029796011,24.69702238,1.390816648,0.32782118,45.27123315,0.665596049,0.17728,0.75465,0.0081212,0.0024433,0.020157,0.085514,0.0018324,0.2344,0.037687,0.22155,0.020462,0.36784,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1640,1.000001238,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891318175,0.22828,0.37368,12.22928776,0.039725339,6.457368465,0.029802138,24.69702515,1.390809815,0.327823517,45.27123687,0.665602769,0.17728,0.75465,0.0078453,0.0024428,0.020153,0.085497,0.0018321,0.23435,0.03761,0.22177,0.020458,0.36803,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1650,1.000001422,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891311422,0.22828,0.37368,12.22928734,0.03973316,6.457370648,0.029808005,24.69700618,1.3908233,0.327822974,45.27123332,0.665603645,0.17728,0.75465,0.0075814,0.0024423,0.020149,0.08548,0.0018317,0.23431,0.037537,0.22199,0.020454,0.36822,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1660,1.000001485,,,,,,,,,,,,,,,,,,,,,,,,,1,8.89132128,0.22828,0.37368,12.22927312,0.039740622,6.457379078,0.029813603,24.69698997,1.390824115,0.327851992,45.27120777,0.665598454,0.17728,0.75465,0.0073287,0.0024418,0.020145,0.085464,0.0018314,0.23426,0.037468,0.2222,0.02045,0.36841,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1670,1.000001793,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891326781,0.22828,0.37368,12.22929356,0.039747776,6.457369615,0.02981897,24.69697611,1.390814064,0.327845905,45.27118661,0.665620615,0.17728,0.75465,0.0070868,0.0024414,0.020141,0.085448,0.001831,0.23422,0.037401,0.2224,0.020447,0.36858,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1680,1.000001076,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891306945,0.22828,0.37368,12.22929949,0.039722115,6.457383218,0.029791586,24.69699678,1.390827513,0.327837681,45.27122878,0.665605891,0.17728,0.75465,0.0068551,0.002441,0.020138,0.085434,0.0018307,0.23418,0.037337,0.2226,0.020443,0.36875,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1690,1.000001422,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891318202,0.22828,0.37368,12.22927895,0.039728712,6.457381025,0.029796534,24.6969953,1.390830548,0.327826999,45.27122498,0.66561874,0.17728,0.75465,0.006633,0.0024406,0.020135,0.085419,0.0018304,0.23414,0.037275,0.22278,0.02044,0.36891,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1700,1.000001376,,,,,,,,,,,,,,,,,,,,,,,,,1,8.8913251,0.22828,0.37368,12.2292931,0.039735,6.457393495,0.02980125,24.6969962,1.390822713,0.327846321,45.271193,0.665593822,0.17728,0.75465,0.0064202,0.0024402,0.020131,0.085406,0.0018301,0.2341,0.037216,0.22296,0.020436,0.36906,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5,1210,0.405937315,0.13966,2.898532051,18.66233769,0.19391751,4.344370697,0.00778247,24.64741802,0.395385562,0.416516773,48.06128876,0.372450468,0.089982,0.067487,0.72419,0.01505,0.032326,0.073206,0.063052,0.00060426,0.77498,0.18146,0.030686,0.93251,0.014453,0.38702,10.3066234,0.20778,0.37466,13.56056393,0.024516777,8.924072167,0.074246832,14.31208674,2.711855081,0.701374855,47.95725444,1.427405787,0.2078,0.39542,0.052439,0.0014084,0.04028,0.15574,0.004264,0.15674,0.047676,0.16351,0.040988,0.33695,1.1857,0.21283,0,0.235866667,0,9.028366667,0,57.40243333,0,0,33.33333333,0,0.0070763,0.13544,0.13541,0.86456,0.85751,0.03338,3.252517607,3.905086778,0.04982926,5.936438054,0.006212479,37.74681662,0.314299678,0.08153879,46.58906417,2.118196559,0.051127,0.10009,0.15086,0.0038504,0.0063007,0.094968,0.12807,0.00048001,0.76192,0.69631,0.024284,0.89991,0.08183,0.22711,23.410275,21.82055,0,0,0.003,0,1.586725,0,53.17945,0,0.87282,0.00023948,0.12694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5,1230,0.634263986,0.06582,2.818078617,18.65534241,0.249689145,3.522031441,0.0047923,25.73362128,0.274655483,0.287022709,48.18611439,0.268652225,0.088965,0.064894,0.72406,0.019382,0.02228,0.059472,0.054946,0.00037145,0.79947,0.19931,0.021321,0.93511,0.010427,0.60876,10.3568709,0.22736,0.39543,14.256319,0.035716218,7.674825684,0.049551918,15.64914746,2.110377676,0.51930687,48.25482932,1.093054964,0.18407,0.43407,0.052925,0.0020609,0.029951,0.12172,0.0028571,0.16067,0.056627,0.18346,0.031522,0.3582,1.2409,0.19494,0,0.236666667,0,7.263533333,0,59.16646667,0,0,33.33333333,0,0.0071004,0.10896,0.10895,0.89104,0.88395,,,,,,,,,,,,,,,,,,,,,,,,,0.12774,23.8386,22.677175,0,0,0.0019,0,1.1595,0,52.322825,0,0.90709,0.00015169,0.092761,0.00274,3.520874293,2.602622983,0.401425726,5.303471839,0,40.22662926,0.03020342,0.338713479,47.2049144,0.371144596,0.094187,0.08883,0.10047,0.030995,0.026153,0.046479,0.13211,0.78786,0.76509,0.0023316,0.91117,0.014328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5,1240,0.773763542,0.015,2.873741835,19.02147827,0.313424078,3.081547776,0.003817212,25.84941355,0.227975265,0.251007499,48.16078717,0.21680734,0.090117,0.066361,0.7375,0.024304,0.019463,0.05213,0.047884,0.00029536,0.80558,0.19665,0.017678,0.93364,0.0084061,0.74496,10.47484289,0.23772,0.40813,14.74030067,0.045360965,7.026507185,0.041022694,16.37090068,1.848172998,0.446113117,48.09306946,0.913709354,0.16985,0.45328,0.054189,0.0026133,0.025708,0.1065,0.0023633,0.16211,0.056463,0.19319,0.026327,0.37053,1.269,0.17435,0,0.242233253,0,6.38999787,0,60.03444666,0,0,33.33332222,0,0.0072666,0.095849,0.095851,0.90415,0.89688,,,,,,,,,,,,,,,,,,,,,,,,,0.06196,24.036175,23.07235,0,0,0.0015,0,0.962325,0,51.92765,0,0.92289,0.00011976,0.076986,0.00374,3.557677239,2.613739086,0.493127966,4.668291918,0,40.77472412,0.025712397,0.292851487,47.25865893,0.315216861,0.095669,0.089285,0.10074,0.038011,0.022573,0.040937,0.11641,0.79066,0.78087,0.0019812,0.91072,0.012149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5,1250,0.882371125,,,,,,,,,,,,,,,,,,,,,,,,,0.85029,10.78629494,0.25092,0.40937,14.78555845,0.048197684,6.598470989,0.0361656,17.03743053,1.687231012,0.39771758,47.81546598,0.807467243,0.16067,0.47172,0.055502,0.0027805,0.022939,0.097319,0.0020854,0.16468,0.054634,0.20587,0.023287,0.37091,1.2927,0.14971,0,0.2351,0,5.795466667,0,60.6361,0,0,33.33333333,0,0.0070533,0.08693,0.086934,0.91307,0.90601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5,1260,0.886703035,,,,,,,,,,,,,,,,,,,,,,,,,0.85572,10.70364686,0.25003,0.40796,14.67435512,0.047836522,6.615181831,0.035894699,17.34828519,1.674312895,0.394668616,47.70453921,0.801279056,0.16196,0.4823,0.052243,0.0027641,0.022804,0.096742,0.002073,0.16738,0.053571,0.20758,0.023149,0.3717,1.3022,0.14428,0,0.2338,0,5.683266667,0,60.7496,0,0,33.33333333,0,0.0070141,0.085249,0.085249,0.91475,0.90774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5,1270,0.891174225,,,,,,,,,,,,,,,,,,,,,,,,,0.86134,10.61926848,0.2491,0.40651,14.56076508,0.047465436,6.629477348,0.035581804,17.66861111,1.661117517,0.391538025,47.59121551,0.794959682,0.16322,0.49327,0.049169,0.0027477,0.022669,0.09617,0.0020608,0.17017,0.052555,0.20912,0.023012,0.37233,1.3121,0.13866,0,0.2324,0,5.571933333,0,60.86233333,0,0,33.33333333,0,0.006972,0.08358,0.083578,0.91642,0.90945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5,1280,0.895813216,,,,,,,,,,,,,,,,,,,,,,,,,0.86718,10.53308263,0.24814,0.40501,14.44474509,0.047084858,6.641274393,0.035296409,17.99851438,1.647625334,0.388363905,47.47549674,0.788516258,0.16443,0.50465,0.046267,0.0027314,0.022534,0.0956,0.0020486,0.17308,0.051583,0.21049,0.022876,0.3728,1.3222,0.13282,0,0.230899923,0,5.461431513,0,60.97434634,0,0,33.33332222,0,0.0069268,0.081924,0.081919,0.91808,0.91115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5,1290,0.900618164,,,,,,,,,,,,,,,,,,,,,,,,,0.87324,10.44510839,0.24716,0.40347,14.32632342,0.046695342,6.650578895,0.035004314,18.33799656,1.633855567,0.385116221,47.35739782,0.78192347,0.16561,0.51645,0.04353,0.0027152,0.022401,0.095033,0.0020364,0.17608,0.050653,0.2117,0.02274,0.37311,1.3327,0.12676,0,0.2293,0,5.351766667,0,61.0856,0,0,33.33333333,0,0.0068787,0.08028,0.080273,0.91972,0.91285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5,1300,0.905596724,,,,,,,,,,,,,,,,,,,,,,,,,0.87953,10.35532991,0.24615,0.40188,14.20544607,0.046297281,6.657343195,0.034705813,18.68716002,1.619821821,0.381832536,47.23687541,0.77518795,0.16674,0.52867,0.040947,0.002699,0.022267,0.094466,0.0020243,0.17919,0.049762,0.21276,0.022604,0.37328,1.3434,0.12047,0,0.227599924,0,5.243031586,0,61.19604627,0,0,33.33332222,0,0.0068277,0.07865,0.07864,0.92135,0.91453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
